userid,totaltweets,following,followers,followers_following_ratio,avg_retweetcount,avg_words_per_tweet,daily_tweet_count,unique_language_count,Max_tweets_in_1hr,label
640709,0,0,4032,0,68,0,0,0,0,1
477036,0,0,7880,0,79,0,0,0,0,1
285838,0,0,9053,0,6,0,0,0,0,1
374999,0,0,6067,0,75,0,0,0,0,1
869697,0,0,1608,0,14,0,0,0,0,1
207786,0,0,574,0,87,0,0,0,0,1
810129,0,0,7803,0,7,0,0,0,0,1
666375,0,0,5941,0,43,0,0,0,0,1
354535,0,0,1281,0,11,0,0,0,0,1
582007,0,0,3945,0,49,0,0,0,0,1
228873,0,0,9453,0,80,0,0,0,0,1
961494,0,0,4164,0,44,0,0,0,0,1
237433,0,0,6965,0,94,0,0,0,0,1
551112,0,0,1533,0,53,0,0,0,0,1
496567,0,0,192,0,2,0,0,0,0,1
722137,0,0,2148,0,52,0,0,0,0,1
129544,0,0,9824,0,40,0,0,0,0,1
215275,0,0,4356,0,82,0,0,0,0,1
634010,0,0,5684,0,35,0,0,0,0,1
243247,0,0,5970,0,34,0,0,0,0,1
376566,0,0,6106,0,30,0,0,0,0,1
496144,0,0,3191,0,89,0,0,0,0,1
778146,0,0,5250,0,85,0,0,0,0,1
792617,0,0,1988,0,10,0,0,0,0,1
640355,0,0,6888,0,29,0,0,0,0,1
613310,0,0,9126,0,64,0,0,0,0,1
545308,0,0,9783,0,76,0,0,0,0,1
506069,0,0,9004,0,86,0,0,0,0,1
281713,0,0,3952,0,30,0,0,0,0,1
268868,0,0,7165,0,63,0,0,0,0,1
293170,0,0,727,0,80,0,0,0,0,1
201375,0,0,6753,0,2,0,0,0,0,1
426110,0,0,6270,0,25,0,0,0,0,1
580436,0,0,1707,0,84,0,0,0,0,1
563519,0,0,5243,0,21,0,0,0,0,1
251603,0,0,1427,0,7,0,0,0,0,1
124524,0,0,5010,0,77,0,0,0,0,1
975710,0,0,9771,0,67,0,0,0,0,1
828032,0,0,2464,0,14,0,0,0,0,1
606112,0,0,9796,0,39,0,0,0,0,1
146365,0,0,800,0,93,0,0,0,0,1
319012,0,0,4038,0,50,0,0,0,0,1
115080,0,0,5129,0,38,0,0,0,0,1
201545,0,0,3748,0,32,0,0,0,0,1
762379,0,0,1199,0,85,0,0,0,0,1
416058,0,0,9060,0,21,0,0,0,0,1
801140,0,0,6458,0,73,0,0,0,0,1
687213,0,0,5750,0,44,0,0,0,0,1
235191,0,0,1931,0,7,0,0,0,0,1
845085,0,0,5213,0,21,0,0,0,0,1
961702,0,0,5305,0,29,0,0,0,0,1
380352,0,0,604,0,19,0,0,0,0,1
167979,0,0,1454,0,14,0,0,0,0,1
184158,0,0,5423,0,79,0,0,0,0,1
798092,0,0,155,0,75,0,0,0,0,1
388196,0,0,653,0,30,0,0,0,0,1
143605,0,0,8704,0,61,0,0,0,0,1
861886,0,0,6869,0,4,0,0,0,0,1
685540,0,0,442,0,29,0,0,0,0,1
639858,0,0,8607,0,33,0,0,0,0,1
663346,0,0,6792,0,3,0,0,0,0,1
192405,0,0,8642,0,15,0,0,0,0,1
424203,0,0,2117,0,72,0,0,0,0,1
791512,0,0,8983,0,72,0,0,0,0,1
346116,0,0,4155,0,30,0,0,0,0,1
266632,0,0,5724,0,100,0,0,0,0,1
994706,0,0,5517,0,33,0,0,0,0,1
238658,0,0,220,0,73,0,0,0,0,1
760924,0,0,5579,0,47,0,0,0,0,1
832471,0,0,1657,0,11,0,0,0,0,1
529357,0,0,2720,0,64,0,0,0,0,1
198852,0,0,4020,0,63,0,0,0,0,1
874314,0,0,1399,0,48,0,0,0,0,1
221930,0,0,771,0,94,0,0,0,0,1
121912,0,0,6416,0,51,0,0,0,0,1
258111,0,0,4674,0,98,0,0,0,0,1
721203,0,0,6177,0,63,0,0,0,0,1
910977,0,0,9883,0,100,0,0,0,0,1
983388,0,0,3388,0,39,0,0,0,0,1
664297,0,0,1131,0,72,0,0,0,0,1
561944,0,0,8922,0,44,0,0,0,0,1
831446,0,0,6338,0,66,0,0,0,0,1
128826,0,0,5978,0,2,0,0,0,0,1
294884,0,0,2401,0,9,0,0,0,0,1
130493,0,0,3812,0,5,0,0,0,0,1
847629,0,0,7784,0,80,0,0,0,0,1
876615,0,0,6764,0,86,0,0,0,0,1
766139,0,0,1975,0,85,0,0,0,0,1
553976,0,0,472,0,88,0,0,0,0,1
778484,0,0,4019,0,87,0,0,0,0,1
796052,0,0,7814,0,80,0,0,0,0,1
859766,0,0,2747,0,100,0,0,0,0,1
778545,0,0,3439,0,11,0,0,0,0,1
159290,0,0,7984,0,80,0,0,0,0,1
433366,0,0,5378,0,31,0,0,0,0,1
845073,0,0,4023,0,97,0,0,0,0,1
183886,0,0,1512,0,74,0,0,0,0,1
622605,0,0,1592,0,60,0,0,0,0,1
857226,0,0,6364,0,87,0,0,0,0,1
684422,0,0,9200,0,78,0,0,0,0,1
730256,0,0,4727,0,53,0,0,0,0,1
656579,0,0,9140,0,90,0,0,0,0,1
134536,0,0,3766,0,17,0,0,0,0,1
140411,0,0,2697,0,53,0,0,0,0,1
807211,0,0,5677,0,10,0,0,0,0,1
873601,0,0,4694,0,78,0,0,0,0,1
279449,0,0,9431,0,51,0,0,0,0,1
589465,0,0,6955,0,48,0,0,0,0,1
859291,0,0,6543,0,25,0,0,0,0,1
322222,0,0,8180,0,31,0,0,0,0,1
935652,0,0,4235,0,54,0,0,0,0,1
897448,0,0,706,0,33,0,0,0,0,1
856879,0,0,3032,0,22,0,0,0,0,1
663388,0,0,1019,0,54,0,0,0,0,1
723029,0,0,3112,0,75,0,0,0,0,1
317768,0,0,1784,0,91,0,0,0,0,1
826587,0,0,8424,0,12,0,0,0,0,1
595457,0,0,6252,0,42,0,0,0,0,1
377469,0,0,4414,0,77,0,0,0,0,1
568558,0,0,6655,0,60,0,0,0,0,1
309253,0,0,6025,0,73,0,0,0,0,1
663737,0,0,2999,0,83,0,0,0,0,1
523840,0,0,1981,0,27,0,0,0,0,1
945977,0,0,283,0,16,0,0,0,0,1
444826,0,0,5121,0,16,0,0,0,0,1
661824,0,0,3741,0,0,0,0,0,0,1
957434,0,0,7581,0,20,0,0,0,0,1
728039,0,0,2068,0,26,0,0,0,0,1
826133,0,0,8198,0,6,0,0,0,0,1
321874,0,0,5554,0,73,0,0,0,0,1
430010,0,0,9941,0,17,0,0,0,0,1
214035,0,0,5184,0,45,0,0,0,0,1
834933,0,0,7006,0,35,0,0,0,0,1
810797,0,0,3979,0,60,0,0,0,0,1
784058,0,0,7276,0,97,0,0,0,0,1
166114,0,0,3552,0,79,0,0,0,0,1
590484,0,0,6557,0,46,0,0,0,0,1
486125,0,0,7425,0,27,0,0,0,0,1
717911,0,0,3423,0,8,0,0,0,0,1
375419,0,0,7484,0,76,0,0,0,0,1
576430,0,0,3011,0,21,0,0,0,0,1
614486,0,0,5829,0,66,0,0,0,0,1
231762,0,0,7890,0,73,0,0,0,0,1
981079,0,0,688,0,93,0,0,0,0,1
152855,0,0,7886,0,57,0,0,0,0,1
421133,0,0,2201,0,76,0,0,0,0,1
655157,0,0,3398,0,86,0,0,0,0,1
415730,0,0,6886,0,11,0,0,0,0,1
596704,0,0,305,0,66,0,0,0,0,1
201418,0,0,4570,0,21,0,0,0,0,1
260040,0,0,2271,0,26,0,0,0,0,1
631867,0,0,2462,0,5,0,0,0,0,1
932168,0,0,2232,0,90,0,0,0,0,1
898269,0,0,9746,0,35,0,0,0,0,1
503376,0,0,9880,0,68,0,0,0,0,1
772900,0,0,4836,0,54,0,0,0,0,1
425935,0,0,532,0,66,0,0,0,0,1
499561,0,0,4220,0,63,0,0,0,0,1
153125,0,0,2747,0,2,0,0,0,0,1
905605,0,0,2396,0,15,0,0,0,0,1
163422,0,0,8215,0,30,0,0,0,0,1
798783,0,0,8476,0,96,0,0,0,0,1
915729,0,0,1713,0,94,0,0,0,0,1
340712,0,0,9092,0,31,0,0,0,0,1
820250,0,0,2575,0,15,0,0,0,0,1
795041,0,0,8211,0,17,0,0,0,0,1
232382,0,0,1051,0,0,0,0,0,0,1
315408,0,0,431,0,61,0,0,0,0,1
664350,0,0,8530,0,82,0,0,0,0,1
993352,0,0,5952,0,67,0,0,0,0,1
642024,0,0,5128,0,30,0,0,0,0,1
923681,0,0,772,0,90,0,0,0,0,1
771487,0,0,6660,0,1,0,0,0,0,1
599757,0,0,8544,0,84,0,0,0,0,1
637810,0,0,2316,0,77,0,0,0,0,1
576653,0,0,7125,0,71,0,0,0,0,1
728193,0,0,8514,0,98,0,0,0,0,1
733642,0,0,313,0,69,0,0,0,0,1
344066,0,0,8934,0,85,0,0,0,0,1
132778,0,0,3102,0,20,0,0,0,0,1
117939,0,0,8331,0,85,0,0,0,0,1
817436,0,0,6287,0,60,0,0,0,0,1
256958,0,0,6311,0,79,0,0,0,0,1
999074,0,0,1215,0,99,0,0,0,0,1
971907,0,0,1530,0,72,0,0,0,0,1
369529,0,0,6323,0,88,0,0,0,0,1
340845,0,0,311,0,49,0,0,0,0,1
522663,0,0,3144,0,73,0,0,0,0,1
171248,0,0,8023,0,17,0,0,0,0,1
909521,0,0,7932,0,66,0,0,0,0,1
396642,0,0,576,0,79,0,0,0,0,1
566752,0,0,1575,0,34,0,0,0,0,1
702347,0,0,8326,0,58,0,0,0,0,1
419392,0,0,3938,0,58,0,0,0,0,1
540709,0,0,7520,0,73,0,0,0,0,1
873022,0,0,9734,0,65,0,0,0,0,1
400988,0,0,9842,0,99,0,0,0,0,1
474058,0,0,5055,0,90,0,0,0,0,1
387319,0,0,2198,0,67,0,0,0,0,1
526953,0,0,8860,0,45,0,0,0,0,1
255839,0,0,2601,0,17,0,0,0,0,1
698979,0,0,1632,0,33,0,0,0,0,1
501341,0,0,9319,0,36,0,0,0,0,1
619953,0,0,9441,0,18,0,0,0,0,1
800771,0,0,5286,0,7,0,0,0,0,1
212276,0,0,5113,0,58,0,0,0,0,1
369122,0,0,855,0,10,0,0,0,0,1
761907,0,0,7060,0,27,0,0,0,0,1
268309,0,0,7403,0,49,0,0,0,0,1
191137,0,0,5721,0,60,0,0,0,0,1
982835,0,0,8955,0,81,0,0,0,0,1
217807,0,0,9851,0,56,0,0,0,0,1
511242,0,0,3030,0,71,0,0,0,0,1
774773,0,0,9186,0,28,0,0,0,0,1
439700,0,0,2769,0,39,0,0,0,0,1
942245,0,0,9241,0,56,0,0,0,0,1
186829,0,0,9879,0,72,0,0,0,0,1
273788,0,0,1871,0,60,0,0,0,0,1
784860,0,0,5737,0,13,0,0,0,0,1
723391,0,0,4381,0,46,0,0,0,0,1
910098,0,0,149,0,76,0,0,0,0,1
159661,0,0,8210,0,57,0,0,0,0,1
458721,0,0,101,0,83,0,0,0,0,1
744237,0,0,4178,0,97,0,0,0,0,1
982902,0,0,2142,0,88,0,0,0,0,1
374997,0,0,8051,0,94,0,0,0,0,1
440942,0,0,535,0,83,0,0,0,0,1
772735,0,0,9000,0,18,0,0,0,0,1
339188,0,0,6714,0,90,0,0,0,0,1
613366,0,0,3840,0,91,0,0,0,0,1
777519,0,0,1966,0,21,0,0,0,0,1
729807,0,0,7682,0,42,0,0,0,0,1
447944,0,0,6713,0,22,0,0,0,0,1
523061,0,0,8399,0,33,0,0,0,0,1
460679,0,0,8902,0,50,0,0,0,0,1
886596,0,0,9727,0,74,0,0,0,0,1
332099,0,0,4919,0,12,0,0,0,0,1
523474,0,0,9429,0,84,0,0,0,0,1
218313,0,0,1351,0,23,0,0,0,0,1
407057,0,0,6234,0,42,0,0,0,0,1
968696,0,0,529,0,47,0,0,0,0,1
469855,0,0,4838,0,40,0,0,0,0,1
968469,0,0,8094,0,78,0,0,0,0,1
873238,0,0,7765,0,30,0,0,0,0,1
992818,0,0,1007,0,10,0,0,0,0,1
927877,0,0,4212,0,79,0,0,0,0,1
160000,0,0,3370,0,87,0,0,0,0,1
272466,0,0,5686,0,84,0,0,0,0,1
202155,0,0,9272,0,3,0,0,0,0,1
636674,0,0,2952,0,85,0,0,0,0,1
353619,0,0,5727,0,14,0,0,0,0,1
258426,0,0,7190,0,87,0,0,0,0,1
948981,0,0,8442,0,1,0,0,0,0,1
806604,0,0,3678,0,23,0,0,0,0,1
333839,0,0,5957,0,84,0,0,0,0,1
974731,0,0,3044,0,64,0,0,0,0,1
823168,0,0,4960,0,22,0,0,0,0,1
415268,0,0,4442,0,63,0,0,0,0,1
160662,0,0,4602,0,70,0,0,0,0,1
426019,0,0,9259,0,37,0,0,0,0,1
523031,0,0,1082,0,72,0,0,0,0,1
152523,0,0,8943,0,79,0,0,0,0,1
856644,0,0,6818,0,27,0,0,0,0,1
335388,0,0,9078,0,12,0,0,0,0,1
997150,0,0,2174,0,61,0,0,0,0,1
640611,0,0,1814,0,79,0,0,0,0,1
158794,0,0,3721,0,78,0,0,0,0,1
437628,0,0,9676,0,88,0,0,0,0,1
234288,0,0,3980,0,52,0,0,0,0,1
253431,0,0,1606,0,36,0,0,0,0,1
510108,0,0,4058,0,88,0,0,0,0,1
411871,0,0,2483,0,72,0,0,0,0,1
784659,0,0,1458,0,19,0,0,0,0,1
688613,0,0,22,0,90,0,0,0,0,1
349085,0,0,2856,0,84,0,0,0,0,1
168199,0,0,4176,0,57,0,0,0,0,1
694984,0,0,6218,0,31,0,0,0,0,1
732944,0,0,443,0,93,0,0,0,0,1
907398,0,0,6595,0,44,0,0,0,0,1
643268,0,0,4961,0,92,0,0,0,0,1
755510,0,0,8830,0,1,0,0,0,0,1
335899,0,0,6013,0,31,0,0,0,0,1
629388,0,0,2228,0,77,0,0,0,0,1
321819,0,0,7198,0,9,0,0,0,0,1
638304,0,0,6736,0,3,0,0,0,0,1
164710,0,0,3473,0,22,0,0,0,0,1
430143,0,0,6497,0,26,0,0,0,0,1
441297,0,0,8310,0,0,0,0,0,0,1
364405,0,0,4759,0,41,0,0,0,0,1
395622,0,0,3174,0,51,0,0,0,0,1
626133,0,0,182,0,94,0,0,0,0,1
921657,0,0,4736,0,38,0,0,0,0,1
232833,0,0,8001,0,91,0,0,0,0,1
693864,0,0,7349,0,81,0,0,0,0,1
905116,0,0,7066,0,10,0,0,0,0,1
436458,0,0,2872,0,99,0,0,0,0,1
754493,0,0,6687,0,46,0,0,0,0,1
460339,0,0,9196,0,82,0,0,0,0,1
147363,0,0,1486,0,83,0,0,0,0,1
273932,0,0,2143,0,4,0,0,0,0,1
763497,0,0,2801,0,91,0,0,0,0,1
249569,0,0,7001,0,52,0,0,0,0,1
358987,0,0,9258,0,7,0,0,0,0,1
447183,0,0,345,0,70,0,0,0,0,1
120616,0,0,6514,0,8,0,0,0,0,1
457969,0,0,8836,0,36,0,0,0,0,1
556015,0,0,4385,0,71,0,0,0,0,1
504238,0,0,8747,0,36,0,0,0,0,1
726218,0,0,1137,0,34,0,0,0,0,1
887292,0,0,7337,0,32,0,0,0,0,1
417650,0,0,6411,0,49,0,0,0,0,1
198573,0,0,7446,0,80,0,0,0,0,1
597581,0,0,6672,0,19,0,0,0,0,1
268565,0,0,7329,0,90,0,0,0,0,1
301412,0,0,2765,0,80,0,0,0,0,1
573275,0,0,5332,0,37,0,0,0,0,1
409695,0,0,6632,0,38,0,0,0,0,1
962241,0,0,599,0,18,0,0,0,0,1
133443,0,0,6114,0,60,0,0,0,0,1
186374,0,0,8593,0,28,0,0,0,0,1
826694,0,0,4774,0,47,0,0,0,0,1
451856,0,0,8475,0,84,0,0,0,0,1
108831,0,0,5085,0,58,0,0,0,0,1
166382,0,0,6010,0,63,0,0,0,0,1
950727,0,0,3592,0,38,0,0,0,0,1
441302,0,0,1992,0,77,0,0,0,0,1
591824,0,0,1346,0,3,0,0,0,0,1
894419,0,0,990,0,14,0,0,0,0,1
474470,0,0,3623,0,66,0,0,0,0,1
129680,0,0,1163,0,95,0,0,0,0,1
423851,0,0,6300,0,56,0,0,0,0,1
621295,0,0,3975,0,71,0,0,0,0,1
340343,0,0,8422,0,36,0,0,0,0,1
588546,0,0,1340,0,94,0,0,0,0,1
566767,0,0,9693,0,93,0,0,0,0,1
988565,0,0,7343,0,79,0,0,0,0,1
909888,0,0,3288,0,94,0,0,0,0,1
565710,0,0,3905,0,74,0,0,0,0,1
836983,0,0,5941,0,4,0,0,0,0,1
248520,0,0,1981,0,74,0,0,0,0,1
265167,0,0,4007,0,71,0,0,0,0,1
765136,0,0,710,0,14,0,0,0,0,1
382624,0,0,9932,0,99,0,0,0,0,1
420854,0,0,3836,0,10,0,0,0,0,1
796771,0,0,527,0,62,0,0,0,0,1
760652,0,0,8232,0,50,0,0,0,0,1
968418,0,0,5490,0,36,0,0,0,0,1
873010,0,0,18,0,32,0,0,0,0,1
159866,0,0,1074,0,11,0,0,0,0,1
714405,0,0,4362,0,7,0,0,0,0,1
729527,0,0,433,0,13,0,0,0,0,1
293854,0,0,9716,0,94,0,0,0,0,1
633583,0,0,235,0,29,0,0,0,0,1
745812,0,0,1871,0,47,0,0,0,0,1
296050,0,0,6909,0,22,0,0,0,0,1
115119,0,0,2573,0,0,0,0,0,0,1
311008,0,0,2445,0,21,0,0,0,0,1
129864,0,0,4512,0,73,0,0,0,0,1
794297,0,0,9871,0,26,0,0,0,0,1
847936,0,0,9422,0,14,0,0,0,0,1
189824,0,0,6141,0,97,0,0,0,0,1
574527,0,0,418,0,97,0,0,0,0,1
480388,0,0,3328,0,23,0,0,0,0,1
486414,0,0,6988,0,49,0,0,0,0,1
643760,0,0,5256,0,99,0,0,0,0,1
580627,0,0,653,0,27,0,0,0,0,1
465263,0,0,3223,0,58,0,0,0,0,1
170291,0,0,8872,0,26,0,0,0,0,1
191539,0,0,6691,0,49,0,0,0,0,1
311647,0,0,8096,0,45,0,0,0,0,1
301845,0,0,7306,0,69,0,0,0,0,1
991168,0,0,1581,0,94,0,0,0,0,1
973255,0,0,7036,0,6,0,0,0,0,1
164618,0,0,8635,0,96,0,0,0,0,1
717333,0,0,6126,0,83,0,0,0,0,1
592933,0,0,7204,0,95,0,0,0,0,1
472257,0,0,6077,0,99,0,0,0,0,1
349592,0,0,9647,0,53,0,0,0,0,1
245869,0,0,334,0,68,0,0,0,0,1
259500,0,0,530,0,35,0,0,0,0,1
588869,0,0,9676,0,78,0,0,0,0,1
678625,0,0,1807,0,36,0,0,0,0,1
253288,0,0,3634,0,42,0,0,0,0,1
352258,0,0,2843,0,28,0,0,0,0,1
158643,0,0,390,0,22,0,0,0,0,1
785601,0,0,1148,0,34,0,0,0,0,1
876687,0,0,4605,0,75,0,0,0,0,1
557871,0,0,354,0,68,0,0,0,0,1
152764,0,0,7119,0,69,0,0,0,0,1
274438,0,0,4250,0,77,0,0,0,0,1
164504,0,0,4765,0,2,0,0,0,0,1
358837,0,0,4905,0,45,0,0,0,0,1
432300,0,0,393,0,90,0,0,0,0,1
699769,0,0,418,0,39,0,0,0,0,1
455305,0,0,2926,0,72,0,0,0,0,1
533618,0,0,1987,0,31,0,0,0,0,1
351499,0,0,8942,0,98,0,0,0,0,1
300316,0,0,1101,0,22,0,0,0,0,1
695879,0,0,6183,0,99,0,0,0,0,1
263450,0,0,1256,0,77,0,0,0,0,1
898155,0,0,3222,0,45,0,0,0,0,1
221855,0,0,6125,0,79,0,0,0,0,1
603178,0,0,9774,0,32,0,0,0,0,1
912423,0,0,8300,0,56,0,0,0,0,1
223931,0,0,3079,0,95,0,0,0,0,1
935683,0,0,1293,0,6,0,0,0,0,1
696860,0,0,7324,0,17,0,0,0,0,1
826404,0,0,1947,0,30,0,0,0,0,1
627589,0,0,4135,0,30,0,0,0,0,1
128261,0,0,2208,0,36,0,0,0,0,1
612975,0,0,6670,0,92,0,0,0,0,1
746755,0,0,6887,0,42,0,0,0,0,1
139249,0,0,9561,0,42,0,0,0,0,1
349347,0,0,5143,0,89,0,0,0,0,1
475487,0,0,2301,0,5,0,0,0,0,1
161215,0,0,8256,0,51,0,0,0,0,1
975275,0,0,8359,0,6,0,0,0,0,1
350296,0,0,6829,0,82,0,0,0,0,1
591374,0,0,3442,0,48,0,0,0,0,1
881904,0,0,2882,0,65,0,0,0,0,1
203191,0,0,5264,0,72,0,0,0,0,1
648566,0,0,4809,0,74,0,0,0,0,1
753649,0,0,8855,0,33,0,0,0,0,1
446081,0,0,3534,0,91,0,0,0,0,1
284918,0,0,9767,0,37,0,0,0,0,1
681152,0,0,907,0,12,0,0,0,0,1
275901,0,0,1681,0,73,0,0,0,0,1
950229,0,0,6955,0,52,0,0,0,0,1
825983,0,0,8164,0,39,0,0,0,0,1
185900,0,0,8745,0,83,0,0,0,0,1
663642,0,0,6751,0,54,0,0,0,0,1
987801,0,0,2007,0,41,0,0,0,0,1
582614,0,0,3292,0,0,0,0,0,0,1
815676,0,0,2010,0,81,0,0,0,0,1
630031,0,0,9266,0,58,0,0,0,0,1
131602,0,0,702,0,42,0,0,0,0,1
674073,0,0,2958,0,8,0,0,0,0,1
116852,0,0,8415,0,84,0,0,0,0,1
686815,0,0,5621,0,50,0,0,0,0,1
163708,0,0,9352,0,7,0,0,0,0,1
629170,0,0,6170,0,91,0,0,0,0,1
221984,0,0,1065,0,45,0,0,0,0,1
990893,0,0,7527,0,10,0,0,0,0,1
573854,0,0,238,0,50,0,0,0,0,1
721447,0,0,720,0,43,0,0,0,0,1
799693,0,0,2343,0,25,0,0,0,0,1
981062,0,0,2030,0,3,0,0,0,0,1
405468,0,0,9515,0,63,0,0,0,0,1
728394,0,0,1047,0,71,0,0,0,0,1
921604,0,0,8792,0,94,0,0,0,0,1
752934,0,0,8506,0,18,0,0,0,0,1
743193,0,0,1766,0,88,0,0,0,0,1
248429,0,0,5442,0,16,0,0,0,0,1
490469,0,0,6089,0,66,0,0,0,0,1
159090,0,0,1445,0,71,0,0,0,0,1
808101,0,0,6136,0,17,0,0,0,0,1
421236,0,0,5176,0,14,0,0,0,0,1
944832,0,0,3135,0,20,0,0,0,0,1
725695,0,0,8137,0,22,0,0,0,0,1
787841,0,0,4039,0,50,0,0,0,0,1
624387,0,0,2428,0,62,0,0,0,0,1
622762,0,0,1345,0,28,0,0,0,0,1
446560,0,0,2870,0,87,0,0,0,0,1
452844,0,0,4704,0,22,0,0,0,0,1
244039,0,0,9040,0,65,0,0,0,0,1
708440,0,0,7069,0,87,0,0,0,0,1
186792,0,0,5777,0,48,0,0,0,0,1
245900,0,0,1775,0,54,0,0,0,0,1
286362,0,0,5883,0,10,0,0,0,0,1
817550,0,0,9374,0,75,0,0,0,0,1
984515,0,0,499,0,100,0,0,0,0,1
798546,0,0,2655,0,36,0,0,0,0,1
567105,0,0,7937,0,92,0,0,0,0,1
240972,0,0,931,0,65,0,0,0,0,1
909903,0,0,3872,0,100,0,0,0,0,1
907742,0,0,1361,0,8,0,0,0,0,1
118782,0,0,4616,0,99,0,0,0,0,1
187743,0,0,5348,0,73,0,0,0,0,1
867541,0,0,7025,0,42,0,0,0,0,1
732227,0,0,484,0,86,0,0,0,0,1
351110,0,0,6416,0,25,0,0,0,0,1
380371,0,0,7756,0,40,0,0,0,0,1
489825,0,0,5957,0,47,0,0,0,0,1
643610,0,0,7681,0,30,0,0,0,0,1
723115,0,0,1628,0,95,0,0,0,0,1
301876,0,0,3739,0,43,0,0,0,0,1
496150,0,0,5023,0,72,0,0,0,0,1
702885,0,0,4552,0,87,0,0,0,0,1
400637,0,0,4197,0,55,0,0,0,0,1
240504,0,0,4157,0,96,0,0,0,0,1
586186,0,0,3530,0,29,0,0,0,0,1
945548,0,0,942,0,69,0,0,0,0,1
410838,0,0,1239,0,14,0,0,0,0,1
552182,0,0,4907,0,45,0,0,0,0,1
775059,0,0,7198,0,19,0,0,0,0,1
708084,0,0,1200,0,27,0,0,0,0,1
495645,0,0,4681,0,13,0,0,0,0,1
298148,0,0,4480,0,12,0,0,0,0,1
739402,0,0,3324,0,24,0,0,0,0,1
134634,0,0,4456,0,55,0,0,0,0,1
288771,0,0,9339,0,46,0,0,0,0,1
509616,0,0,6439,0,76,0,0,0,0,1
792795,0,0,4160,0,75,0,0,0,0,1
722407,0,0,9356,0,23,0,0,0,0,1
461784,0,0,1228,0,16,0,0,0,0,1
312218,0,0,8358,0,31,0,0,0,0,1
787849,0,0,5116,0,3,0,0,0,0,1
859816,0,0,5797,0,14,0,0,0,0,1
253038,0,0,2760,0,18,0,0,0,0,1
580337,0,0,4839,0,36,0,0,0,0,1
289596,0,0,8445,0,21,0,0,0,0,1
985215,0,0,5799,0,88,0,0,0,0,1
184914,0,0,9448,0,26,0,0,0,0,1
743952,0,0,4243,0,23,0,0,0,0,1
684540,0,0,9761,0,16,0,0,0,0,1
674987,0,0,3254,0,55,0,0,0,0,1
949200,0,0,5199,0,70,0,0,0,0,1
802409,0,0,2236,0,48,0,0,0,0,1
703978,0,0,4157,0,79,0,0,0,0,1
788660,0,0,5221,0,1,0,0,0,0,1
142341,0,0,6875,0,81,0,0,0,0,1
434908,0,0,6927,0,97,0,0,0,0,1
763245,0,0,2779,0,96,0,0,0,0,1
833743,0,0,7846,0,35,0,0,0,0,1
966263,0,0,7249,0,51,0,0,0,0,1
291680,0,0,8169,0,32,0,0,0,0,1
253975,0,0,437,0,15,0,0,0,0,1
959740,0,0,5280,0,92,0,0,0,0,1
370911,0,0,7187,0,40,0,0,0,0,1
683501,0,0,5580,0,58,0,0,0,0,1
541992,0,0,9581,0,42,0,0,0,0,1
559750,0,0,2140,0,84,0,0,0,0,1
358134,0,0,6772,0,75,0,0,0,0,1
136285,0,0,3896,0,35,0,0,0,0,1
724293,0,0,7000,0,47,0,0,0,0,1
356427,0,0,7329,0,36,0,0,0,0,1
439949,0,0,4579,0,4,0,0,0,0,1
317928,0,0,1772,0,12,0,0,0,0,1
385796,0,0,2592,0,18,0,0,0,0,1
736835,0,0,1634,0,85,0,0,0,0,1
709456,0,0,9702,0,54,0,0,0,0,1
697891,0,0,259,0,82,0,0,0,0,1
932617,0,0,8601,0,51,0,0,0,0,1
682255,0,0,6968,0,84,0,0,0,0,1
520312,0,0,813,0,63,0,0,0,0,1
355474,0,0,3121,0,55,0,0,0,0,1
126648,0,0,4406,0,60,0,0,0,0,1
693540,0,0,4064,0,26,0,0,0,0,1
555377,0,0,2216,0,90,0,0,0,0,1
530223,0,0,1511,0,79,0,0,0,0,1
145151,0,0,7779,0,100,0,0,0,0,1
285709,0,0,4781,0,1,0,0,0,0,1
490494,0,0,961,0,17,0,0,0,0,1
403494,0,0,4293,0,82,0,0,0,0,1
513285,0,0,1331,0,21,0,0,0,0,1
737572,0,0,9689,0,8,0,0,0,0,1
266834,0,0,5709,0,0,0,0,0,0,1
855969,0,0,8233,0,4,0,0,0,0,1
263810,0,0,3213,0,56,0,0,0,0,1
803863,0,0,5543,0,40,0,0,0,0,1
697364,0,0,4291,0,15,0,0,0,0,1
521329,0,0,604,0,51,0,0,0,0,1
746713,0,0,5995,0,21,0,0,0,0,1
163174,0,0,8894,0,0,0,0,0,0,1
240902,0,0,5401,0,9,0,0,0,0,1
238827,0,0,9281,0,28,0,0,0,0,1
604211,0,0,9939,0,30,0,0,0,0,1
725686,0,0,6526,0,5,0,0,0,0,1
349256,0,0,3336,0,63,0,0,0,0,1
521405,0,0,5011,0,3,0,0,0,0,1
176083,0,0,3238,0,59,0,0,0,0,1
669134,0,0,9019,0,15,0,0,0,0,1
976100,0,0,9573,0,60,0,0,0,0,1
802159,0,0,1017,0,78,0,0,0,0,1
604484,0,0,9017,0,48,0,0,0,0,1
875277,0,0,4509,0,43,0,0,0,0,1
639581,0,0,8096,0,60,0,0,0,0,1
524256,0,0,1824,0,36,0,0,0,0,1
103224,0,0,9273,0,37,0,0,0,0,1
630635,0,0,2470,0,92,0,0,0,0,1
536057,0,0,1752,0,15,0,0,0,0,1
621159,0,0,9034,0,42,0,0,0,0,1
