userid,avg_retweetcount,followers,label
402167,0,3797,1
738092,3,4091,1
994330,16,1872,1
610942,76,1720,1
842758,88,3403,1
711800,81,194,1
507524,84,5928,1
630142,66,9935,1
122193,39,9272,1
946316,11,2146,1
542782,27,381,1
925979,23,503,1
687107,44,4990,1
927613,100,526,1
281121,26,8391,1
402889,49,5962,1
765837,18,2418,1
185623,4,8496,1
832781,96,2308,1
152782,87,6419,1
494734,19,5448,1
573440,4,6564,1
162945,74,8200,1
982949,93,4951,1
270560,73,6954,1
658707,4,749,1
146547,94,3028,1
330711,91,1498,1
659883,84,7488,1
734646,1,4967,1
739327,96,1120,1
132430,0,4108,1
928795,13,2097,1
280519,10,6719,1
127990,0,6949,1
327985,60,9529,1
539368,14,643,1
733335,51,6482,1
591698,56,3727,1
175701,22,1194,1
752571,85,6069,1
334179,24,9094,1
686805,11,2558,1
770765,18,3324,1
646953,3,1520,1
325254,13,2578,1
827321,98,7578,1
911703,65,7879,1
414249,57,7809,1
634886,15,8930,1
913475,30,1685,1
394123,45,2643,1
298423,70,2596,1
880411,14,8440,1
640238,63,4104,1
520786,14,1523,1
583007,61,6812,1
922858,92,6989,1
350693,98,6103,1
580324,70,6264,1
974405,70,4032,1
246863,52,1908,1
180899,48,6999,1
518848,95,879,1
774595,66,5175,1
223973,13,4811,1
852764,85,4653,1
170370,4,6482,1
954389,2,4955,1
183423,83,9969,1
164857,27,9828,1
329029,27,1871,1
545869,69,5886,1
307005,44,9563,1
855559,27,5737,1
800221,26,2907,1
811093,87,1570,1
346609,77,9410,1
321174,40,4538,1
632459,75,7627,1
131959,82,4754,1
851136,57,1834,1
794224,63,3710,1
557727,88,4149,1
244843,75,2192,1
346202,11,7893,1
259764,58,4980,1
168074,76,2019,1
887994,24,3116,1
238179,0,5731,1
814154,2,655,1
958537,50,5120,1
515182,6,1956,1
510376,82,2876,1
760580,92,263,1
513563,74,7966,1
425608,25,1573,1
336368,58,8592,1
921409,71,5503,1
835655,80,4684,1
121080,46,2914,1
313508,40,7061,1
666090,32,3251,1
916606,22,5453,1
369286,57,8514,1
546505,0,4052,1
433720,10,7470,1
952972,48,9903,1
207583,54,3809,1
242823,0,3427,1
726794,4,4192,1
535624,78,7393,1
895270,54,3412,1
882334,15,9105,1
301354,6,8152,1
385875,16,5305,1
838053,36,5583,1
486713,32,9657,1
733435,28,136,1
887620,0,765,1
708106,69,7068,1
403612,24,9507,1
345490,38,3001,1
486864,88,827,1
359446,45,2853,1
106439,20,6229,1
108866,97,8306,1
156148,14,7032,1
877655,41,5119,1
582739,44,5494,1
224077,65,1215,1
819702,72,5129,1
336484,80,6569,1
487311,48,6238,1
908493,62,2762,1
244850,87,322,1
134610,45,1683,1
345646,56,7934,1
534478,49,8340,1
789109,62,4881,1
841997,19,5646,1
713519,15,505,1
804647,52,8584,1
945784,27,6378,1
310841,38,1240,1
573868,96,2475,1
321269,34,5959,1
616501,72,2756,1
936940,31,7499,1
494265,38,9421,1
332417,77,1837,1
167614,79,1295,1
671502,53,5481,1
552417,3,6228,1
167071,2,9003,1
474996,66,5843,1
360060,69,801,1
866796,93,9842,1
767005,49,7743,1
756588,56,8620,1
587372,91,3768,1
713240,22,1608,1
436400,67,5543,1
327340,49,6510,1
973423,86,2323,1
168837,31,3347,1
916075,52,230,1
247443,26,1492,1
808060,96,9490,1
266329,19,9984,1
823054,58,4357,1
957961,16,2436,1
792261,20,6904,1
581509,26,4687,1
746885,9,1328,1
733871,59,1625,1
350891,0,9661,1
990817,90,9208,1
725669,54,4216,1
773866,82,3351,1
496723,79,8018,1
922319,100,9718,1
727569,37,1177,1
713595,11,3202,1
936376,7,3414,1
900420,42,350,1
109350,8,6945,1
686793,88,4168,1
703510,13,4731,1
724794,91,5761,1
943475,68,3215,1
248996,7,3539,1
801456,17,8995,1
305620,65,9173,1
407899,10,6911,1
464048,31,779,1
151119,56,141,1
961761,96,5242,1
569299,100,3335,1
208671,25,4481,1
128030,8,6186,1
629675,40,9146,1
671115,14,7618,1
688472,76,9914,1
658170,68,4067,1
349701,79,832,1
206189,15,7156,1
529254,87,2710,1
698484,69,1042,1
926512,76,7292,1
175898,85,510,1
621596,15,4021,1
935596,92,1338,1
551576,66,3742,1
164141,31,6266,1
471378,98,8325,1
751233,61,221,1
841833,81,1995,1
859926,90,2404,1
729687,39,2814,1
900454,23,3177,1
540708,39,9807,1
815425,23,4540,1
689495,47,4768,1
129729,34,657,1
929666,53,4148,1
681389,4,5069,1
510156,97,1226,1
435767,86,1082,1
958457,32,2444,1
386551,1,9749,1
644588,92,7290,1
939561,59,3281,1
426307,48,4476,1
557361,90,7828,1
842302,92,3796,1
973173,2,7519,1
309431,35,6539,1
638655,67,9302,1
158712,54,9194,1
645441,65,5290,1
428119,22,3875,1
675283,60,7244,1
568142,82,6679,1
901083,43,3257,1
435863,85,1785,1
479869,48,1216,1
656704,87,3138,1
763094,74,4492,1
167621,65,562,1
382962,71,1628,1
346329,6,6476,1
462499,23,2261,1
487953,57,594,1
463159,53,4734,1
409507,52,7305,1
549959,36,2182,1
927659,70,442,1
712300,80,9859,1
869153,27,2628,1
543038,10,2512,1
985709,9,4760,1
263206,79,7988,1
903935,4,9528,1
747212,2,5596,1
336769,76,9644,1
364012,40,5805,1
484962,19,4514,1
216578,63,2973,1
895494,66,8453,1
136510,32,583,1
880090,76,7154,1
453881,90,9230,1
717864,44,4102,1
681218,88,9727,1
433591,88,9773,1
620461,23,1850,1
726621,16,401,1
743668,91,2868,1
199630,32,6646,1
676403,87,5392,1
862588,20,3079,1
824977,90,991,1
354981,7,4134,1
203980,70,893,1
668704,16,4794,1
819589,73,7042,1
905362,98,8897,1
685677,22,8405,1
298020,31,8353,1
326422,57,1450,1
355464,64,9849,1
290437,55,1875,1
422672,57,8008,1
213960,46,4579,1
991556,35,8344,1
184868,11,3082,1
295915,70,8914,1
743787,73,4706,1
404392,5,8689,1
823392,67,7543,1
807702,77,5488,1
988608,52,8480,1
127735,20,8475,1
624199,2,8440,1
658631,13,9515,1
142603,92,1265,1
206561,61,4270,1
131056,53,5908,1
298249,78,3575,1
403245,35,7033,1
932485,14,1573,1
797636,41,6508,1
467307,4,5828,1
836524,71,3833,1
346505,21,3360,1
249417,34,9328,1
331647,83,5272,1
970717,25,3993,1
962908,63,7479,1
992349,1,5154,1
729235,75,852,1
316514,0,7171,1
319482,78,4649,1
912561,9,9579,1
754147,37,2470,1
827764,13,1014,1
430015,51,4936,1
410745,19,3478,1
466458,17,4061,1
391783,8,5222,1
520538,23,1776,1
884354,82,3103,1
968231,78,8607,1
119699,40,6053,1
753949,23,2532,1
839765,82,4094,1
626334,23,1515,1
659798,89,9968,1
194634,85,2599,1
644847,90,5364,1
853127,84,2963,1
616878,83,7693,1
353292,44,6521,1
163991,59,3074,1
606925,100,9511,1
310230,48,8939,1
599479,69,8119,1
267996,16,3127,1
393765,22,2849,1
821626,90,6400,1
311139,3,4548,1
410027,1,7211,1
762566,58,5888,1
827260,79,1382,1
219311,46,7132,1
549853,84,4700,1
283821,57,8353,1
565864,42,3985,1
799577,45,8532,1
911802,61,2914,1
676566,25,3880,1
167398,28,8416,1
335189,69,2380,1
226360,80,6635,1
475276,78,8769,1
317517,50,1841,1
194816,72,5997,1
670479,42,168,1
222588,24,8128,1
143301,36,9906,1
232807,52,4759,1
439768,39,3935,1
184989,77,1688,1
322349,36,5817,1
942444,100,2773,1
153260,38,4973,1
965971,30,8656,1
449373,45,6225,1
567549,80,587,1
321379,99,5618,1
649538,90,2639,1
625071,98,9827,1
133188,13,8015,1
476106,13,4569,1
670745,4,871,1
204278,74,7943,1
320016,55,4665,1
740389,69,4237,1
336330,22,9945,1
820780,6,8652,1
525223,45,4904,1
638311,64,5535,1
239836,33,8261,1
826016,81,2865,1
743607,85,1585,1
870217,27,3650,1
453634,83,9401,1
482274,19,5596,1
224873,46,1596,1
916329,79,6704,1
464175,62,2402,1
631895,84,5827,1
638107,40,2975,1
721400,35,6996,1
340805,46,425,1
280537,24,5135,1
251288,52,1026,1
921505,94,6007,1
707146,79,2516,1
318792,52,9678,1
196772,19,7546,1
592755,13,4735,1
981989,21,1359,1
654908,4,6193,1
769869,100,9813,1
146859,74,3204,1
118103,28,7346,1
758913,38,7994,1
711969,50,9285,1
622325,75,7353,1
580428,45,9712,1
180394,71,1510,1
223627,96,8251,1
759106,71,3786,1
469670,20,5725,1
229584,14,8238,1
345286,72,8340,1
914761,22,1570,1
961225,41,1966,1
877933,1,8969,1
755321,35,1746,1
421677,65,3466,1
276586,78,5089,1
313136,32,6442,1
914482,99,9331,1
404207,42,4486,1
474967,48,1707,1
186841,54,978,1
146921,51,2297,1
631929,8,576,1
671843,24,9914,1
241040,33,926,1
567012,53,9659,1
708050,93,1662,1
158149,35,2395,1
565644,9,3557,1
341059,21,1545,1
818166,87,1241,1
713299,67,5914,1
808480,54,4530,1
707314,26,8328,1
853304,42,5995,1
197295,30,53,1
553615,1,2413,1
382383,99,7388,1
806178,80,4267,1
147899,4,3646,1
846822,3,4779,1
524458,56,2582,1
285949,0,5598,1
124350,28,5719,1
895058,6,2615,1
533396,2,4451,1
521167,41,9672,1
874783,98,4263,1
754724,91,4943,1
161060,53,4398,1
801587,33,2746,1
457464,23,4171,1
209764,62,2132,1
569553,61,4976,1
189057,6,1958,1
666500,64,3844,1
808058,49,331,1
885874,43,8927,1
620600,3,7379,1
176191,90,1638,1
801677,38,197,1
877331,86,5482,1
989777,100,5282,1
581199,28,3435,1
896925,78,6846,1
971508,32,6639,1
794872,27,8217,1
311095,65,1542,1
233998,83,2169,1
462388,94,2205,1
692020,73,8821,1
738497,5,2582,1
798244,61,6084,1
391981,46,1127,1
143242,0,7023,1
342101,72,4190,1
814879,97,7897,1
944574,67,7309,1
774524,94,2087,1
147157,57,1374,1
983843,59,9391,1
713002,81,2744,1
578879,97,7476,1
558258,27,443,1
997747,100,8194,1
970983,21,82,1
752693,45,8726,1
380149,100,4074,1
599764,21,6050,1
292934,88,5077,1
862387,19,9584,1
121960,90,7549,1
375183,97,915,1
715303,6,4715,1
900799,48,7592,1
122613,61,3570,1
562901,35,5385,1
690129,67,9164,1
522317,56,2672,1
427158,79,7190,1
396097,69,5730,1
361834,11,7508,1
424047,25,4475,1
296587,8,1666,1
847281,72,2530,1
465368,90,6912,1
921766,45,4345,1
535172,51,4769,1
269249,34,2103,1
151402,19,4524,1
263023,8,7509,1
883058,87,1731,1
248095,4,7346,1
468948,4,8528,1
116885,91,1880,1
200274,74,7902,1
984354,25,4886,1
927317,25,8756,1
713254,81,5574,1
496133,54,6460,1
896323,81,2532,1
290941,0,3058,1
242844,67,5960,1
477888,83,2374,1
567973,86,7157,1
152698,80,1380,1
981018,3,3047,1
490724,0,4349,1
114514,60,8195,1
226831,57,1873,1
529656,82,6364,1
788253,10,5523,1
723372,61,6901,1
685505,55,2182,1
164920,21,8749,1
312442,14,604,1
816390,67,8493,1
359140,79,2356,1
201755,17,7408,1
770008,47,4510,1
693845,90,8584,1
762876,66,8318,1
108653,74,1184,1
795081,57,6673,1
694325,78,8680,1
709264,84,8194,1
300942,80,5198,1
767250,10,3236,1
218922,57,3831,1
903624,40,4333,1
145739,45,7434,1
998037,42,4224,1
745201,51,5593,1
817600,4,7951,1
218245,72,4962,1
692079,65,7272,1
146780,5,1260,1
552452,39,1671,1
410785,48,9082,1
784271,83,5691,1
304072,77,7154,1
343948,6,7120,1
663897,55,2520,1
372069,99,5256,1
463894,74,6606,1
687846,56,3446,1
521348,68,3634,1
138970,51,6905,1
516965,30,2251,1
564113,50,2194,1
851439,32,8518,1
716113,54,2619,1
343374,64,2547,1
750128,67,5565,1
770745,60,6795,1
144269,90,5202,1
479722,77,1163,1
452472,91,2325,1
458834,97,5196,1
773646,86,6499,1
262671,1,2670,1
371102,23,2618,1
391151,92,9431,1
768025,66,7420,1
425297,81,2774,1
511301,6,6601,1
838652,11,7141,1
495314,86,6326,1
676913,21,2567,1
155317,71,9818,1
407140,65,2971,1
383945,38,4059,1
850421,9,9904,1
881601,69,6350,1
103551,33,5090,1
278372,84,9781,1
999462,20,9409,1
332541,84,7835,1
270127,54,236,1
335068,43,5132,1
953082,60,9405,1
906132,1,5005,1
296839,28,4000,1
987624,24,1404,1
693349,49,4443,1
149018,30,5302,1
183195,82,7857,1
837615,29,6093,1
709551,98,370,1
400917,77,1343,1
679930,45,6360,1
325752,38,1189,1
581255,100,5107,1
170333,78,9176,1
276203,61,2764,1
864997,86,3956,1
986455,79,3582,1
993006,83,5455,1
709940,14,3618,1
251299,74,5854,1
303294,89,1349,1
612212,75,753,1
882595,72,5958,1
610710,80,9976,1
609652,40,7716,1
381762,12,6266,1
951248,52,4481,1
752214,33,7745,1
382689,51,521,1
509243,69,6732,1
619946,0,7422,1
661955,98,3999,1
991662,68,3214,1
559432,52,1290,1
694763,16,9554,1
426798,13,2375,1
397087,29,7548,1
739342,27,7028,1
222069,21,5598,1
440552,52,1476,1
506888,66,9824,1
945184,78,1862,1
556459,69,5752,1
147355,76,3077,1
569642,24,149,1
628009,61,9871,1
197755,75,3296,1
918766,29,3026,1
557651,45,2830,1
210563,30,2210,1
907679,98,9049,1
358656,99,4747,1
453372,50,2886,1
269259,12,1161,1
396656,55,7981,1
153588,39,3741,1
875502,84,732,1
907818,68,1649,1
904635,83,5298,1
659633,25,1589,1
473350,56,4476,1
551971,98,9018,1
134547,31,8119,1
547666,39,5445,1
263204,94,5535,1
310914,46,4023,1
650941,74,2786,1
699254,75,5988,1
408262,93,4898,1
930443,88,962,1
332693,75,2280,1
570560,39,9830,1
850349,24,4360,1
633940,49,7527,1
477146,77,2519,1
185856,57,1772,1
895759,100,3012,1
511482,48,8543,1
678167,89,2021,1
529561,15,2164,1
374374,87,4526,1
419813,0,6859,1
838448,57,7062,1
576961,79,7083,1
405701,91,6133,1
601755,24,494,1
439633,31,9533,1
982922,32,5698,1
350815,49,4911,1
915967,15,4307,1
881082,90,9948,1
326770,82,6502,1
729587,14,2981,1
871921,56,4192,1
924555,38,5606,1
576037,78,6280,1
599891,67,4906,1
918777,6,4268,1
422215,33,3478,1
336458,6,7727,1
422160,97,1927,1
991041,4,5189,1
339211,43,5796,1
445870,16,5088,1
666192,13,2404,1
626043,39,139,1
878942,71,1640,1
428884,26,2968,1
884748,91,2641,1
237037,47,5378,1
109035,80,3780,1
640154,84,625,1
434621,42,738,1
240063,17,3573,1
936516,58,1229,1
802854,39,2740,1
798135,84,8779,1
866724,27,1456,1
263638,37,4654,1
472731,96,7376,1
166895,30,7979,1
112832,2,5340,1
474999,80,5143,1
103312,40,5261,1
475333,87,2675,1
380583,96,7110,1
487943,63,9611,1
112599,33,1151,1
262730,81,2555,1
120730,34,8396,1
825303,59,3554,1
120179,53,1753,1
555838,49,2778,1
458883,28,1708,1
509302,78,2282,1
265430,13,3110,1
711723,33,8765,1
272181,91,4283,1
843720,87,8115,1
749050,82,9566,1
805707,32,87,1
550472,7,9618,1
398052,78,4667,1
459906,14,6717,1
841257,41,7358,1
714120,3,2950,1
186201,30,4968,1
913901,84,5541,1
493354,8,4733,1
137561,5,3433,1
113572,10,6462,1
169445,1,931,1
692185,20,809,1
793141,95,956,1
797451,63,4658,1
114252,65,5606,1
672456,80,720,1
600315,83,8526,1
991730,12,7234,1
106232,28,8750,1
483424,44,3543,1
998105,100,446,1
234889,40,1877,1
406325,94,9046,1
217394,90,9674,1
840558,82,8540,1
113266,52,8169,1
435697,31,9639,1
723189,71,5119,1
166508,13,7131,1
645701,24,1247,1
498029,59,8957,1
732264,79,1333,1
723310,33,4147,1
505467,99,3213,1
850471,75,5544,1
334859,100,4620,1
934822,61,4375,1
603041,47,612,1
128886,59,4063,1
121060,16,2715,1
604840,56,7962,1
742146,28,3576,1
920278,43,532,1
610833,33,1490,1
544952,69,7362,1
144955,56,3256,1
829666,66,3517,1
579852,7,5284,1
371219,92,9703,1
673961,68,174,1
667816,6,6180,1
284982,39,2557,1
223103,67,8327,1
459288,10,6251,1
666137,28,354,1
679056,68,5696,1
391499,70,4760,1
506987,47,5167,1
818846,50,6693,1
928290,23,3845,1
555309,84,6999,1
361105,62,8770,1
839444,78,8159,1
380412,99,3513,1
439128,23,8633,1
520104,89,9395,1
492352,81,4349,1
793804,49,781,1
119258,65,7917,1
128884,46,8933,1
954281,74,420,1
992871,9,9464,1
595382,93,9709,1
538364,4,1788,1
613490,14,8242,1
978795,24,336,1
617013,48,8948,1
357982,69,7706,1
303139,36,1140,1
576241,65,1417,1
473603,3,800,1
729449,38,105,1
266425,63,1642,1
686310,83,189,1
364318,95,3722,1
920393,77,4001,1
828989,7,7455,1
374743,41,325,1
985572,18,285,1
448375,65,9318,1
575586,89,152,1
188143,11,4331,1
766546,36,8410,1
115193,27,9262,1
744504,59,5803,1
885127,60,9984,1
961294,42,3684,1
715561,73,7478,1
569018,46,2053,1
354156,7,8190,1
948139,67,7229,1
585497,0,688,1
546242,92,9649,1
309484,93,3148,1
994120,76,3015,1
456237,76,2141,1
725487,2,8658,1
454320,13,4722,1
647418,11,4787,1
292717,17,1834,1
672667,34,1879,1
185644,80,350,1
690650,10,3384,1
603128,97,6010,1
620983,61,9471,1
144719,91,7061,1
824448,68,936,1
554506,42,4015,1
325975,59,9267,1
392283,39,887,1
183278,8,5545,1
968564,65,8697,1
502515,53,2805,1
226951,13,2152,1
732149,83,3476,1
106422,31,3489,1
917659,71,5911,1
598029,82,8474,1
107965,73,4245,1
831221,28,4533,1
842255,73,6766,1
162439,86,7100,1
350442,12,7796,1
191757,21,9880,1
325283,49,5536,1
259708,76,4754,1
140075,33,9103,1
580335,70,9233,1
431419,8,3665,1
988808,40,9341,1
366309,0,8302,1
991861,59,6118,1
576020,48,1284,1
109626,67,6535,1
667046,54,530,1
531721,66,3696,1
507512,93,6820,1
522775,4,9553,1
888476,5,5953,1
487735,36,3172,1
255255,48,4069,1
255540,61,163,1
423348,89,4823,1
403568,8,8412,1
576333,100,4509,1
477579,95,4976,1
876436,14,9358,1
494331,82,7484,1
929779,60,5193,1
509653,1,8858,1
921076,87,6239,1
927036,87,9969,1
848908,94,1029,1
183884,57,9339,1
659323,50,8575,1
906217,58,4796,1
871493,5,1433,1
386627,66,7796,1
660265,54,4925,1
271149,97,3730,1
715764,56,9504,1
431409,76,4347,1
138456,59,136,1
305603,88,5937,1
634936,96,4089,1
558148,3,2354,1
501681,13,7466,1
295780,47,987,1
648517,46,4187,1
215054,80,8405,1
298308,62,1026,1
636009,92,2090,1
795836,23,5299,1
171604,7,4564,1
579552,0,4619,1
381975,54,564,1
927333,22,617,1
221841,18,674,1
447147,72,4841,1
876984,31,7136,1
738179,81,6529,1
502693,63,730,1
164611,79,6379,1
469375,48,5691,1
176276,91,1385,1
780415,2,4335,1
629752,72,3587,1
367849,31,226,1
157760,35,5125,1
598416,80,7804,1
896764,74,4730,1
848888,59,6321,1
221043,39,5105,1
703053,61,1539,1
197845,62,4751,1
471227,43,1804,1
501523,50,1792,1
485062,4,4860,1
586263,42,752,1
526362,55,7446,1
841523,32,1827,1
469453,65,1215,1
330392,40,678,1
527943,16,9054,1
562119,81,2199,1
967607,74,6540,1
820163,23,5919,1
286446,77,1754,1
379712,20,5430,1
874855,34,1501,1
947684,88,8389,1
108135,84,1259,1
389914,99,7888,1
241935,0,3698,1
776820,13,2841,1
829971,89,8524,1
517415,22,7375,1
832987,50,366,1
421620,76,1588,1
198510,73,7249,1
219839,95,9059,1
756787,23,9537,1
116891,33,9775,1
340208,43,9671,1
933703,82,182,1
274381,80,2096,1
256061,86,2652,1
256176,83,256,1
593977,35,4964,1
337332,46,3286,1
627222,77,593,1
449951,85,7130,1
606171,53,5286,1
907336,60,1590,1
973597,9,2408,1
212506,44,9885,1
339265,8,9211,1
359257,21,1464,1
343628,26,1892,1
981424,66,4712,1
691484,74,5424,1
431060,75,622,1
852629,29,9519,1
208324,47,1038,1
756126,89,6631,1
517606,77,1868,1
708246,47,2742,1
422079,17,7945,1
151337,18,3546,1
685659,89,6711,1
389348,15,77,1
183698,51,6448,1
196894,18,9662,1
600396,87,6923,1
715457,46,1232,1
499156,23,2169,1
330673,95,2909,1
323990,9,607,1
493737,64,458,1
159253,28,5134,1
670203,73,872,1
388420,25,7055,1
460132,55,4249,1
755385,9,7471,1
672354,57,4435,1
587075,25,7240,1
169649,22,6840,1
395801,31,7771,1
729992,36,5715,1
883814,78,6997,1
945282,58,7259,1
146078,35,7032,1
807411,88,9104,1
632156,14,2450,1
578982,3,5065,1
522830,66,3681,1
645461,52,7052,1
118704,78,9949,1
529669,12,9567,1
795566,45,8202,1
836333,4,9468,1
299394,23,7106,1
140934,25,701,1
503036,76,4991,1
525943,91,7756,1
824248,7,6407,1
932860,22,3441,1
926385,6,6373,1
909602,83,8632,1
210027,88,3980,1
888253,46,3629,1
380617,76,3825,1
491513,30,8847,1
242134,100,2525,1
665657,100,2908,1
616365,50,5492,1
250150,79,1843,1
287005,42,6801,1
574872,80,4391,1
527438,91,557,1
358851,85,6681,1
673655,60,3729,1
132041,13,8705,1
973323,60,9030,1
790303,44,9074,1
997394,99,2971,1
426346,21,9709,1
752353,29,9991,1
242352,32,1041,1
952700,8,7038,1
709583,32,6855,1
465387,23,4139,1
640573,5,9447,1
700888,17,5673,1
741163,69,9694,1
389863,61,6733,1
510860,4,8664,1
353017,57,3274,1
385488,90,4426,1
534266,74,8959,1
131905,67,3591,1
166298,75,7398,1
618138,64,8537,1
583499,86,6216,1
579832,68,53,1
577051,5,5425,1
206111,12,2239,1
193778,26,1525,1
638502,44,5602,1
672827,56,1723,1
350219,100,7885,1
556470,94,3613,1
815346,91,4883,1
498768,96,2214,1
962405,18,3175,1
554208,23,6175,1
508712,58,6315,1
315443,1,7291,1
283786,45,8264,1
780885,75,7164,1
358129,44,4323,1
397914,82,5346,1
908435,55,9717,1
378784,30,9898,1
894144,5,8203,1
716947,48,6149,1
371845,54,7454,1
266922,41,9270,1
890366,1,2240,1
863484,53,4397,1
901691,63,5722,1
451011,94,6694,1
382104,53,9175,1
779868,73,8012,1
233433,8,7938,1
682643,97,2157,1
405633,35,9807,1
786177,65,4584,1
633814,20,333,1
547760,85,3901,1
628942,28,9762,1
724166,92,7062,1
480091,43,7338,1
756594,2,797,1
115846,89,6421,1
575904,95,3349,1
547889,2,263,1
502487,58,1572,1
571358,79,5992,1
756641,71,5246,1
211641,87,3931,1
537307,53,6675,1
681650,100,8206,1
344766,31,5704,1
178275,85,7776,1
796110,75,8730,1
453620,89,4364,1
968692,60,3063,1
980949,24,3978,1
472324,79,1039,1
526608,60,5624,1
988943,95,6969,1
745709,97,2531,1
534976,70,9516,1
170260,51,2567,1
994769,46,4396,1
941198,57,8480,1
311431,66,2823,1
295049,42,2179,1
404288,51,7887,1
609197,50,6940,1
341721,51,6778,1
901978,74,1575,1
124731,85,1283,1
474112,8,1095,1
420480,50,6698,1
499398,52,6332,1
129192,4,3191,1
367533,31,6304,1
327759,64,657,1
558448,93,3938,1
958247,45,3601,1
902552,63,8525,1
537472,29,4209,1
173901,84,4638,1
721431,39,898,1
335146,78,405,1
812991,92,4667,1
127540,48,9629,1
624585,91,8499,1
437081,7,754,1
203940,37,3579,1
896788,37,8436,1
112988,96,6632,1
607059,34,5573,1
335300,48,359,1
865334,72,6998,1
449182,89,4047,1
973977,40,7501,1
245563,64,3214,1
990191,98,7335,1
997276,2,2065,1
449270,2,9295,1
124583,57,3779,1
543217,13,7747,1
942744,8,7057,1
438872,14,2500,1
653385,40,849,1
307508,31,7703,1
832533,2,8059,1
785569,57,5917,1
101179,57,1037,1
968912,53,9239,1
581612,15,84,1
114840,52,4836,1
496977,65,3196,1
391267,51,6287,1
393304,20,4487,1
770339,42,3423,1
223309,63,83,1
768189,42,746,1
972895,93,2508,1
494740,98,3793,1
448146,58,2635,1
609999,86,5248,1
524223,45,6911,1
741687,50,145,1
712373,37,417,1
832760,98,1253,1
105854,33,5180,1
950578,1,2928,1
407094,56,6754,1
341828,54,8743,1
504064,56,9298,1
609623,44,4722,1
568281,35,9139,1
179252,90,8713,1
716265,73,7666,1
980565,38,3475,1
415406,32,85,1
940749,14,820,1
305993,37,441,1
260819,73,7818,1
150776,59,5913,1
459576,100,6335,1
394698,63,7829,1
498409,21,4663,1
212152,31,1191,1
212763,73,6897,1
243605,22,9902,1
814320,87,6217,1
432309,76,2709,1
912041,78,7709,1
427855,60,9469,1
166650,7,2779,1
669884,6,7228,1
977922,23,1088,1
778428,78,6081,1
110849,76,8896,1
492335,91,6656,1
481464,77,4475,1
899120,54,3453,1
252717,60,8351,1
466456,25,1724,1
985433,3,5348,1
211632,27,2373,1
842624,4,5082,1
682650,43,5205,1
774470,22,8080,1
205308,77,9956,1
339934,9,5950,1
676447,35,3268,1
558445,99,8019,1
215686,46,7232,1
318030,59,6614,1
784250,48,4488,1
406667,7,6267,1
624729,22,2108,1
